"","Team_Id","Team_Name","Season","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS","Seed"
"1992",1247,"La Salle",2008,"A-10","15","17","75.8","76.2","-0.47","2.08","5.40","-5.58","-0.19",NA
"1993",1247,"La Salle",2009,"A-10","18","13","71.2","68.9","2.32","1.12","3.77","-0.32","3.45",NA
"1994",1247,"La Salle",2010,"A-10","12","18","70.4","73.1","-2.73","2.46","2.66","-2.94","-0.28",NA
"1995",1247,"La Salle",2011,"A-10","15","18","76.8","78.6","-1.79","1.70","9.73","-9.81","-0.08",NA
"1996",1247,"La Salle",2012,"A-10","21","13","72.9","66.1","6.74","1.83","5.92","2.64","8.56",NA
"1997",1247,"La Salle",2013,"A-10","24","10","72.1","66.4","5.68","4.46","6.78","3.36","10.14",13
"1998",1247,"La Salle",2014,"A-10","15","16","67.7","68.4","-0.65","4.75","-0.65","4.76","4.10",NA
"1999",1247,"La Salle",2015,"A-10","17","16","63.2","62.3","0.94","3.91","-1.13","5.97","4.85",NA
"2000",1247,"La Salle",2016,"A-10","9","22","64.1","73.5","-9.42","4.65","-6.48","0.40","-6.09",NA
"2001",1247,"La Salle",2017,"A-10","15","15","75.5","76.6","-1.03","2.94","5.67","-3.76","1.91",NA
"2002",1248,"Lafayette",2003,"Patriot","13","16","67.9","68.1","-0.24","-5.22","-2.78","-5.36","-8.14",NA
"2003",1248,"Lafayette",2004,"Patriot","18","10","75.6","72.7","2.96","-6.37","4.62","-9.83","-5.21",NA
"2004",1248,"Lafayette",2005,"Patriot","9","19","67.1","74.9","-7.82","-2.91","-1.52","-10.13","-11.65",NA
"2005",1248,"Lafayette",2006,"Patriot","11","17","66.4","72.3","-5.89","-4.30","-2.52","-9.12","-11.65",NA
"2006",1248,"Lafayette",2007,"Patriot","9","21","64.6","73.7","-9.07","-2.38","-3.40","-10.75","-14.16",NA
"2007",1248,"Lafayette",2008,"Patriot","15","15","74.9","74.0","0.93","-4.68","5.51","-10.08","-4.57",NA
"2008",1248,"Lafayette",2009,"Patriot","8","22","65.3","73.2","-7.93","-6.14","-3.81","-10.26","-14.08",NA
"2009",1248,"Lafayette",2010,"Patriot","19","13","72.5","71.5","1.03","-8.99","0.09","-8.05","-7.96",NA
"2010",1248,"Lafayette",2011,"Patriot","13","19","69.9","72.2","-2.28","-4.19","-1.78","-5.48","-7.26",NA
"2011",1248,"Lafayette",2012,"Patriot","13","18","69.7","72.9","-3.19","-4.01","0.43","-7.64","-7.20",NA
"2012",1248,"Lafayette",2013,"Patriot","19","15","69.1","69.0","0.09","-2.36","0.33","-3.32","-3.00",NA
"2013",1248,"Lafayette",2014,"Patriot","11","20","71.4","74.7","-3.32","-3.38","0.73","-8.37","-7.64",NA
"2014",1248,"Lafayette",2015,"Patriot","20","13","73.5","73.0","0.52","-3.12","4.46","-7.83","-3.37",16
"2015",1248,"Lafayette",2016,"Patriot","6","24","71.4","80.4","-9.00","-6.00","-3.02","-11.98","-15.00",NA
"2016",1248,"Lafayette",2017,"Patriot","9","21","66.5","76.1","-9.57","-3.50","-6.63","-8.04","-14.68",NA
"2017",1249,"Lamar",2003,"Southland","13","14","65.6","66.0","-0.37","-8.11","-8.35","-0.87","-9.22",NA
"2018",1249,"Lamar",2004,"Southland","11","18","79.1","79.8","-0.72","-6.18","2.31","-13.49","-11.18",NA
"2019",1249,"Lamar",2005,"Southland","18","11","80.6","74.7","5.90","-4.39","6.73","-8.92","-2.19",NA
"2020",1249,"Lamar",2006,"Southland","17","14","80.2","76.7","3.52","-4.88","7.37","-10.78","-3.41",NA
"2021",1249,"Lamar",2007,"Southland (East)","15","17","74.0","76.2","-2.22","-3.54","0.46","-8.35","-7.89",NA
"2022",1249,"Lamar",2008,"Southland (East)","19","11","81.5","73.5","7.97","-4.10","6.88","-9.28","-2.41",NA
"2023",1249,"Lamar",2009,"Southland (West)","15","15","73.3","71.9","1.40","-1.04","0.18","-5.18","-5.00",NA
"2024",1249,"Lamar",2010,"Southland (West)","14","18","68.8","71.5","-2.75","-4.22","-4.55","-6.55","-11.11",NA
"2025",1249,"Lamar",2011,"Southland (East)","13","17","82.1","76.0","6.13","-5.96","5.10","-11.78","-6.69",NA
"2026",1249,"Lamar",2012,"Southland (East)","23","12","73.5","65.6","7.91","-3.77","3.04","-0.63","2.41",16
"2027",1249,"Lamar",2013,"Southland","3","28","60.1","77.4","-17.29","-3.26","-8.96","-11.59","-20.55",NA
"2028",1249,"Lamar",2014,"Southland","4","26","66.7","77.3","-10.57","-6.04","-7.63","-8.98","-16.61",NA
"2029",1249,"Lamar",2015,"Southland","15","15","71.5","71.1","0.47","-5.29","-3.05","-6.69","-9.75",NA
"2030",1249,"Lamar",2016,"Southland","11","19","75.4","77.0","-1.57","-8.77","-4.06","-10.64","-14.69",NA
"2031",1249,"Lamar",2017,"Southland","19","15","77.1","71.6","5.56","-7.93","-2.69","-4.67","-7.36",NA
"2032",1250,"Lehigh",2003,"Patriot","16","12","65.3","63.5","1.79","-6.62","-5.87","-0.71","-6.59",NA
"2033",1250,"Lehigh",2004,"Patriot","20","11","67.2","63.7","3.48","-8.88","-6.58","-0.72","-7.30",16
"2034",1250,"Lehigh",2005,"Patriot","14","15","61.5","60.6","0.93","-6.77","-9.18","2.45","-6.73",NA
"2035",1250,"Lehigh",2006,"Patriot","19","12","62.1","60.3","1.84","-4.96","-7.53","3.53","-4.00",NA
"2036",1250,"Lehigh",2007,"Patriot","12","19","63.9","64.0","-0.10","-3.99","-6.81","-0.98","-7.79",NA
"2037",1250,"Lehigh",2008,"Patriot","14","15","63.8","65.3","-1.55","-5.82","-6.58","-1.17","-7.74",NA
"2038",1250,"Lehigh",2009,"Patriot","15","14","63.9","63.0","0.93","-8.28","-5.81","-2.50","-8.31",NA
"2039",1250,"Lehigh",2010,"Patriot","22","11","75.1","70.6","4.45","-7.79","3.85","-7.18","-3.33",16
"2040",1250,"Lehigh",2011,"Patriot","16","15","73.6","72.0","1.61","-5.69","3.27","-7.34","-4.07",NA
"2041",1250,"Lehigh",2012,"Patriot","27","8","75.7","65.4","10.29","-5.14","5.63","-1.37","4.27",15
"2042",1250,"Lehigh",2013,"Patriot","21","10","73.1","65.2","7.87","-3.01","5.07","-1.12","3.95",NA
"2043",1250,"Lehigh",2014,"Patriot","14","18","66.3","69.0","-2.69","-3.83","-5.87","-0.65","-6.52",NA
"2044",1250,"Lehigh",2015,"Patriot","16","14","68.1","66.7","1.40","-3.55","-1.25","-1.75","-3.00",NA
"2045",1250,"Lehigh",2016,"Patriot","17","15","70.9","69.1","1.81","-5.20","-2.57","-1.85","-4.42",NA
"2046",1250,"Lehigh",2017,"Patriot","20","12","76.0","70.7","5.34","-3.30","3.32","-1.78","1.54",NA
"2047",1251,"Liberty",2003,"Big South","14","15","65.5","69.5","-4.00","-10.35","-7.99","-5.92","-13.91",NA
"2048",1251,"Liberty",2004,"Big South","18","15","69.2","67.4","1.82","-4.22","-2.83","-0.29","-3.12",16
"2049",1251,"Liberty",2005,"Big South","13","15","67.9","74.4","-6.43","-6.01","-3.86","-8.96","-12.82",NA
"2050",1251,"Liberty",2006,"Big South","7","23","63.8","72.4","-8.60","-4.42","-10.63","-7.22","-17.86",NA
"2051",1251,"Liberty",2007,"Big South","14","17","76.4","74.1","2.29","-3.25","-0.42","-5.83","-6.25",NA
"2052",1251,"Liberty",2008,"Big South","16","16","69.4","66.7","2.78","-5.96","-5.02","-1.08","-6.10",NA
"2053",1251,"Liberty",2009,"Big South","23","12","75.5","71.2","4.31","-5.49","0.91","-6.29","-5.39",NA
"2054",1251,"Liberty",2010,"Big South","15","16","67.5","68.2","-0.68","-7.25","-8.29","-4.93","-13.22",NA
"2055",1251,"Liberty",2011,"Big South","19","13","67.7","65.6","2.03","-4.86","-5.52","-0.10","-5.62",NA
"2056",1251,"Liberty",2012,"Big South","14","18","68.8","71.3","-2.56","-4.81","-3.30","-6.37","-9.67",NA
"2057",1251,"Liberty",2013,"Big South (North)","15","21","69.1","70.0","-0.83","-5.80","-2.88","-6.25","-9.13",16
"2058",1251,"Liberty",2014,"Big South (North)","11","21","70.3","69.8","0.50","-7.47","-6.68","-3.58","-10.26",NA
"2059",1251,"Liberty",2015,"Big South","8","24","63.9","69.4","-5.53","-6.44","-9.80","-6.21","-16.01",NA
"2060",1251,"Liberty",2016,"Big South","13","19","64.7","68.4","-3.69","-3.73","-11.47","1.05","-10.42",NA
"2061",1251,"Liberty",2017,"Big South","21","14","66.6","63.4","3.17","-6.16","-10.19","4.68","-5.51",NA
"2062",1252,"Lipscomb",2004,"A-Sun","7","21","69.5","77.5","-8.04","-4.52","-4.98","-10.20","-15.18",NA
"2063",1252,"Lipscomb",2005,"A-Sun","16","12","69.3","69.1","0.11","-10.49","-8.63","-3.48","-12.11",NA
"2064",1252,"Lipscomb",2006,"A-Sun","21","11","72.8","67.4","5.38","-8.78","-4.48","-0.34","-4.81",NA
"2065",1252,"Lipscomb",2007,"A-Sun","18","13","67.8","65.1","2.71","-4.62","-6.13","3.52","-2.62",NA
"2066",1252,"Lipscomb",2008,"A-Sun","15","16","71.5","70.2","1.32","-4.88","-0.32","-4.64","-4.97",NA
"2067",1252,"Lipscomb",2009,"A-Sun","17","14","76.4","69.7","6.68","-3.49","3.39","-5.97","-2.58",NA
"2068",1252,"Lipscomb",2010,"A-Sun","17","13","79.1","75.2","3.93","-3.07","6.58","-8.65","-2.07",NA
"2069",1252,"Lipscomb",2011,"A-Sun","17","13","76.2","73.8","2.47","-2.65","5.61","-6.57","-0.96",NA
"2070",1252,"Lipscomb",2012,"A-Sun","13","18","72.3","74.3","-1.97","-1.23","2.26","-6.96","-4.70",NA
"2071",1252,"Lipscomb",2013,"A-Sun","12","18","69.3","76.7","-7.37","-3.45","0.10","-11.80","-11.70",NA
"2072",1252,"Lipscomb",2014,"A-Sun","15","15","75.9","78.5","-2.63","-5.13","1.44","-9.63","-8.20",NA
"2073",1252,"Lipscomb",2015,"A-Sun","14","17","72.0","74.9","-2.90","-5.15","0.21","-11.03","-10.82",NA
"2074",1252,"Lipscomb",2016,"A-Sun","12","21","78.5","81.5","-3.00","-3.81","1.99","-10.83","-8.85",NA
"2075",1252,"Lipscomb",2017,"A-Sun","20","13","85.0","77.6","7.33","-4.45","7.43","-8.98","-1.55",NA
"2076",1253,"Long Beach State",2003,"Big West","5","22","63.4","74.6","-11.19","-0.78","-6.71","-6.11","-12.82",NA
"2077",1253,"Long Beach State",2004,"Big West","6","21","62.9","72.5","-9.63","-0.60","-6.43","-4.52","-10.95",NA
"2078",1253,"Long Beach State",2005,"Big West","10","20","60.7","66.3","-5.67","-0.13","-8.60","2.40","-6.20",NA
"2079",1253,"Long Beach State",2006,"Big West","18","12","83.3","79.5","3.80","-1.66","12.16","-12.93","-0.77",NA
"2080",1253,"Long Beach State",2007,"Big West","24","8","80.5","75.3","5.22","-2.07","9.11","-6.87","2.24",12
"2081",1253,"Long Beach State",2008,"Big West","6","25","62.7","72.3","-9.61","-2.92","-8.88","-4.00","-12.89",NA
"2082",1253,"Long Beach State",2009,"Big West","15","15","71.3","72.6","-1.30","-0.27","2.49","-4.06","-1.57",NA
"2083",1253,"Long Beach State",2010,"Big West","17","16","71.0","71.1","-0.09","1.55","1.60","-2.02","-0.42",NA
"2084",1253,"Long Beach State",2011,"Big West","22","12","73.2","70.5","2.68","1.69","4.94","-1.16","3.78",NA
"2085",1253,"Long Beach State",2012,"Big West","25","9","73.8","64.0","9.85","0.87","6.44","3.08","9.52",12
"2086",1253,"Long Beach State",2013,"Big West","19","14","69.4","71.5","-2.09","1.92","2.57","-3.76","-1.18",NA
"2087",1253,"Long Beach State",2014,"Big West","15","17","69.9","70.5","-0.59","2.71","-0.01","1.45","1.44",NA
"2088",1253,"Long Beach State",2015,"Big West","16","17","66.3","67.3","-1.00","4.16","0.46","1.18","1.64",NA
"2089",1253,"Long Beach State",2016,"Big West","20","15","74.7","73.4","1.29","4.57","4.64","-0.55","4.09",NA
"2090",1253,"Long Beach State",2017,"Big West","15","19","75.0","78.4","-3.44","-0.60","1.63","-7.61","-5.98",NA
"2091",1254,"Long Island University",2003,"NEC","9","19","75.1","81.0","-5.93","-7.72","1.66","-15.31","-13.65",NA
"2092",1254,"Long Island University",2004,"NEC","8","19","69.3","75.6","-6.33","-8.11","-3.78","-10.63","-14.41",NA
"2093",1254,"Long Island University",2005,"NEC","14","15","67.4","71.3","-3.90","-7.92","-5.58","-6.73","-12.31",NA
"2094",1254,"Long Island University",2006,"NEC","12","16","69.0","71.5","-2.57","-6.75","-2.96","-7.48","-10.44",NA
"2095",1254,"Long Island University",2007,"NEC","10","19","69.2","73.0","-3.86","-7.88","-4.70","-9.14","-13.84",NA
"2096",1254,"Long Island University",2008,"NEC","15","15","72.4","71.7","0.70","-6.72","-0.07","-5.95","-6.02",NA
"2097",1254,"Long Island University",2009,"NEC","16","14","70.6","68.6","2.03","-8.63","0.09","-7.01","-6.92",NA
"2098",1254,"Long Island University",2010,"NEC","14","17","69.7","71.8","-2.03","-8.25","-1.38","-10.18","-11.56",NA
"2099",1254,"Long Island University",2011,"NEC","27","6","82.7","74.7","8.00","-5.77","11.47","-9.24","2.23",15
"2100",1254,"Long Island University",2012,"NEC","25","9","81.4","77.7","3.76","-5.10","11.38","-12.71","-1.34",16
"2101",1254,"Long Island University",2013,"NEC","20","14","78.7","76.1","2.59","-5.80","8.13","-11.34","-3.21",16
"2102",1254,"Long Island University",2014,"NEC","9","20","71.7","79.8","-8.10","-5.55","-1.38","-12.28","-13.66",NA
"2103",1254,"Long Island University",2015,"NEC","12","18","67.4","71.2","-3.77","-5.32","-2.47","-6.61","-9.09",NA
"2104",1254,"Long Island University",2016,"NEC","16","15","76.2","77.0","-0.77","-11.01","-0.90","-10.88","-11.79",NA
"2105",1254,"Long Island University",2017,"NEC","20","12","71.2","69.3","1.88","-8.51","-5.41","-2.39","-7.80",NA
"2106",1255,"Longwood",2008,"Ind","9","22","68.4","77.2","-8.84","-4.92","-7.54","-11.19","-18.73",NA
"2107",1255,"Longwood",2009,"Ind","17","14","77.4","75.8","1.65","-6.51","2.36","-14.74","-12.38",NA
"2108",1255,"Longwood",2010,"Ind","12","19","74.1","78.6","-4.52","-3.74","0.26","-14.95","-14.69",NA
"2109",1255,"Longwood",2011,"Ind","12","19","76.3","82.3","-6.06","-3.62","0.90","-16.92","-16.02",NA
"2110",1255,"Longwood",2012,"Ind","10","21","73.4","84.4","-11.00","-5.99","-0.36","-20.12","-20.47",NA
"2111",1255,"Longwood",2013,"Big South (North)","8","25","68.8","81.4","-12.64","-5.10","-3.38","-15.98","-19.36",NA
"2112",1255,"Longwood",2014,"Big South (North)","8","24","69.8","80.3","-10.47","-5.56","-7.71","-12.60","-20.31",NA
"2113",1255,"Longwood",2015,"Big South","11","23","68.0","73.3","-5.29","-5.53","-4.15","-8.82","-12.96",NA
"2114",1255,"Longwood",2016,"Big South","10","23","72.6","75.8","-3.21","-5.15","-3.55","-7.87","-11.42",NA
"2115",1255,"Longwood",2017,"Big South","6","24","67.3","80.3","-13.00","-6.16","-8.84","-12.39","-21.23",NA
"2116",1256,"Louisiana Tech",2003,"WAC","12","15","68.7","70.9","-2.19","2.93","-0.23","-1.16","-1.39",NA
"2117",1256,"Louisiana Tech",2004,"WAC","15","15","67.0","66.5","0.57","2.55","-0.67","2.93","2.27",NA
"2118",1256,"Louisiana Tech",2005,"WAC","14","15","70.3","70.5","-0.17","1.24","0.97","0.09","1.06",NA
"2119",1256,"Louisiana Tech",2006,"WAC","20","13","66.1","63.1","3.00","2.55","-2.53","6.85","4.32",NA
"2120",1256,"Louisiana Tech",2007,"WAC","10","20","64.1","69.4","-5.30","0.64","-4.28","-0.38","-4.66",NA
"2121",1256,"Louisiana Tech",2008,"WAC","6","24","60.8","71.8","-11.03","-4.35","-11.09","-4.33","-15.42",NA
"2122",1256,"Louisiana Tech",2009,"WAC","15","18","63.3","63.1","0.15","-1.98","-5.44","3.06","-2.38",NA
"2123",1256,"Louisiana Tech",2010,"WAC","24","11","73.1","69.8","3.29","-0.40","3.38","-0.50","2.89",NA
"2124",1256,"Louisiana Tech",2011,"WAC","12","20","64.1","67.9","-3.84","-0.99","-6.25","0.26","-5.99",NA
"2125",1256,"Louisiana Tech",2012,"WAC","18","16","69.4","69.3","0.09","-1.19","0.42","-3.08","-2.65",NA
"2126",1256,"Louisiana Tech",2013,"WAC","27","7","72.6","63.3","9.38","-2.06","3.36","2.12","5.48",NA
"2127",1256,"Louisiana Tech",2014,"CUSA","29","8","81.0","66.5","14.54","-1.20","9.14","3.30","12.44",NA
"2128",1256,"Louisiana Tech",2015,"CUSA","27","9","73.1","65.6","7.50","-1.34","5.74","0.01","5.75",NA
"2129",1256,"Louisiana Tech",2016,"CUSA","23","10","79.5","72.6","6.94","-4.40","4.10","-4.17","-0.07",NA
"2130",1256,"Louisiana Tech",2017,"CUSA","23","10","77.5","66.8","10.73","-4.35","2.39","2.81","5.20",NA
"2131",1257,"Louisville",2003,"CUSA (American)","25","7","81.6","68.7","12.97","6.84","17.19","2.62","19.81",4
"2132",1257,"Louisville",2004,"CUSA","20","10","73.2","61.5","11.63","6.97","7.80","10.80","18.60",10
"2133",1257,"Louisville",2005,"CUSA","33","5","80.7","64.1","16.58","6.18","13.82","8.74","22.57",4
"2134",1257,"Louisville",2006,"Big East","21","13","69.9","64.6","5.29","6.50","4.02","7.24","11.26",NA
"2135",1257,"Louisville",2007,"Big East","24","10","71.6","63.1","8.50","7.69","5.98","10.11","16.08",6
"2136",1257,"Louisville",2008,"Big East","27","9","72.5","61.5","11.00","8.00","7.15","11.85","19.00",3
"2137",1257,"Louisville",2009,"Big East","31","6","74.3","61.8","12.46","8.41","8.93","11.93","20.87",1
"2138",1257,"Louisville",2010,"Big East","20","13","75.9","69.8","6.09","7.99","10.13","3.95","14.08",9
"2139",1257,"Louisville",2011,"Big East","25","10","74.9","64.5","10.40","8.20","10.42","8.18","18.60",4
"2140",1257,"Louisville",2012,"Big East","30","10","68.2","61.0","7.18","9.02","4.73","11.46","16.19",4
"2141",1257,"Louisville",2013,"Big East","35","5","74.5","58.8","15.68","9.13","12.77","12.04","24.81",1
"2142",1257,"Louisville",2014,"AAC","31","6","81.0","61.1","19.89","4.80","13.26","11.43","24.69",4
"2143",1257,"Louisville",2015,"ACC","27","9","69.0","59.8","9.14","8.98","6.40","11.73","18.12",4
"2144",1257,"Louisville",2016,"ACC","23","8","75.0","61.1","13.84","7.74","6.19","15.39","21.57",NA
"2145",1257,"Louisville",2017,"ACC","25","9","77.3","66.0","11.32","11.15","10.35","12.13","22.47",2
"2146",1258,"Loyola Marymount",2003,"WCC","11","20","70.4","73.6","-3.23","0.04","-0.29","-2.94","-3.23",NA
"2147",1258,"Loyola Marymount",2004,"WCC","15","14","67.7","69.1","-1.48","0.04","-3.36","1.22","-2.14",NA
"2148",1258,"Loyola Marymount",2005,"WCC","11","17","67.8","70.6","-2.75","2.87","-1.37","0.20","-1.17",NA
"2149",1258,"Loyola Marymount",2006,"WCC","12","18","72.6","74.6","-2.00","3.68","3.95","-2.79","1.16",NA
"2150",1258,"Loyola Marymount",2007,"WCC","13","18","65.5","71.9","-6.39","1.80","-4.47","-1.21","-5.68",NA
"2151",1258,"Loyola Marymount",2008,"WCC","5","26","61.9","78.5","-16.68","-0.05","-7.39","-9.56","-16.94",NA
"2152",1258,"Loyola Marymount",2009,"WCC","3","28","55.7","71.4","-15.74","1.80","-11.70","-3.10","-14.79",NA
"2153",1258,"Loyola Marymount",2010,"WCC","18","16","75.8","75.9","-0.09","1.32","6.19","-7.66","-1.47",NA
"2154",1258,"Loyola Marymount",2011,"WCC","11","21","70.8","72.3","-1.47","0.27","0.50","-3.30","-2.79",NA
"2155",1258,"Loyola Marymount",2012,"WCC","21","13","70.6","67.7","2.97","1.17","1.53","0.67","2.20",NA
"2156",1258,"Loyola Marymount",2013,"WCC","11","23","64.8","68.8","-4.00","2.86","-3.59","0.54","-3.04",NA
"2157",1258,"Loyola Marymount",2014,"WCC","13","19","73.3","77.1","-3.84","4.03","3.75","-4.24","-0.49",NA
"2158",1258,"Loyola Marymount",2015,"WCC","8","23","62.2","70.6","-8.39","5.28","-3.04","-1.09","-4.13",NA
"2159",1258,"Loyola Marymount",2016,"WCC","14","17","71.2","74.8","-3.58","0.87","-0.79","-2.84","-3.63",NA
"2160",1258,"Loyola Marymount",2017,"WCC","15","15","70.4","70.8","-0.40","1.60","-2.40","1.93","-0.47",NA
"2161",1259,"Loyola (MD)",2003,"MAAC","4","24","59.0","72.0","-13.00","-3.71","-13.57","-3.14","-16.71",NA
"2162",1259,"Loyola (MD)",2004,"MAAC","1","27","59.9","74.1","-14.14","-4.12","-11.00","-7.26","-18.26",NA
"2163",1259,"Loyola (MD)",2005,"MAAC","6","22","65.9","75.5","-9.61","-4.41","-6.23","-7.78","-14.01",NA
"2164",1259,"Loyola (MD)",2006,"MAAC","15","13","76.9","78.1","-1.29","-2.85","4.09","-8.23","-4.14",NA
"2165",1259,"Loyola (MD)",2007,"MAAC","18","13","71.4","69.3","2.10","-5.44","0.92","-4.69","-3.77",NA
"2166",1259,"Loyola (MD)",2008,"MAAC","19","14","71.7","70.8","0.88","-3.20","0.96","-3.81","-2.85",NA
"2167",1259,"Loyola (MD)",2009,"MAAC","12","20","67.1","71.7","-4.59","-0.65","-1.69","-3.96","-5.65",NA
"2168",1259,"Loyola (MD)",2010,"MAAC","13","17","65.0","66.1","-1.13","-4.09","-4.39","-0.83","-5.23",NA
"2169",1259,"Loyola (MD)",2011,"MAAC","15","15","67.4","67.0","0.40","-3.68","-1.39","-1.89","-3.28",NA
"2170",1259,"Loyola (MD)",2012,"MAAC","24","9","67.3","64.2","3.09","-2.72","-2.18","2.54","0.37",15
"2171",1259,"Loyola (MD)",2013,"MAAC","23","12","66.9","63.5","3.43","-2.10","-1.13","2.46","1.33",NA
"2172",1259,"Loyola (MD)",2014,"Patriot","11","19","65.2","71.9","-6.70","-3.23","-6.31","-4.27","-10.58",NA
"2173",1259,"Loyola (MD)",2015,"Patriot","11","19","58.8","66.2","-7.37","-3.38","-9.00","-1.75","-10.75",NA
"2174",1259,"Loyola (MD)",2016,"Patriot","9","21","69.7","75.3","-5.67","-5.24","-4.79","-6.11","-10.90",NA
"2175",1259,"Loyola (MD)",2017,"Patriot","16","17","65.9","68.2","-2.24","-3.60","-7.85","1.53","-6.32",NA
"2176",1260,"Loyola (IL)",2003,"Horizon","15","16","74.5","74.6","-0.16","0.97","5.42","-4.61","0.81",NA
"2177",1260,"Loyola (IL)",2004,"Horizon","9","20","70.1","75.4","-5.31","1.17","2.51","-6.64","-4.14",NA
"2178",1260,"Loyola (IL)",2005,"Horizon","13","17","67.3","69.4","-2.10","0.99","-1.00","-0.70","-1.70",NA
"2179",1260,"Loyola (IL)",2006,"Horizon","19","11","71.7","69.8","1.90","-1.08","2.81","-2.93","-0.12",NA
"2180",1260,"Loyola (IL)",2007,"Horizon","21","11","69.9","64.8","5.06","0.78","2.48","1.84","4.31",NA
"2181",1260,"Loyola (IL)",2008,"Horizon","12","19","61.3","63.7","-2.45","0.55","-7.20","3.06","-4.14",NA
"2182",1260,"Loyola (IL)",2009,"Horizon","14","18","63.3","67.3","-4.00","-0.67","-5.32","-0.18","-5.51",NA
"2183",1260,"Loyola (IL)",2010,"Horizon","14","16","64.8","67.2","-2.40","0.56","-4.55","-0.30","-4.85",NA
"2184",1260,"Loyola (IL)",2011,"Horizon","16","15","69.5","66.6","2.84","-1.10","0.60","1.13","1.73",NA
"2185",1260,"Loyola (IL)",2012,"Horizon","7","23","57.2","62.9","-5.67","-1.77","-10.98","2.55","-8.43",NA
"2186",1260,"Loyola (IL)",2013,"Horizon","15","16","64.4","62.4","1.97","-2.30","-3.30","2.27","-1.03",NA
"2187",1260,"Loyola (IL)",2014,"MVC","10","22","65.8","68.7","-2.94","-1.14","-4.71","-0.04","-4.75",NA
"2188",1260,"Loyola (IL)",2015,"MVC","24","13","62.8","60.4","2.41","0.46","-2.62","4.97","2.35",NA
"2189",1260,"Loyola (IL)",2016,"MVC","15","17","64.3","65.1","-0.72","1.11","-6.06","5.36","-0.70",NA
"2190",1260,"Loyola (IL)",2017,"MVC","18","14","73.4","66.8","6.59","1.02","1.07","4.08","5.15",NA
"2191",1261,"Louisiana State",2003,"SEC (West)","21","11","72.7","63.4","9.25","6.83","7.58","8.50","16.08",8
"2192",1261,"Louisiana State",2004,"SEC (West)","18","11","66.3","63.8","2.52","6.59","1.01","8.10","9.11",NA
"2193",1261,"Louisiana State",2005,"SEC (West)","20","10","75.2","71.4","3.83","7.77","10.39","1.21","11.60",6
"2194",1261,"Louisiana State",2006,"SEC (West)","27","9","73.1","63.9","9.28","8.77","8.79","8.75","17.54",4
"2195",1261,"Louisiana State",2007,"SEC (West)","17","15","68.0","62.7","5.31","7.44","1.87","10.88","12.75",NA
"2196",1261,"Louisiana State",2008,"SEC (West)","13","18","68.7","69.2","-0.45","5.66","1.94","3.05","4.99",NA
"2197",1261,"Louisiana State",2009,"SEC (West)","27","8","74.8","66.2","8.60","3.27","6.87","5.00","11.87",8
"2198",1261,"Louisiana State",2010,"SEC (West)","11","20","61.5","66.4","-4.97","5.93","-5.56","6.53","0.97",NA
"2199",1261,"Louisiana State",2011,"SEC (West)","11","21","62.2","66.6","-4.34","2.26","-5.18","3.10","-2.09",NA
"2200",1261,"Louisiana State",2012,"SEC","18","15","65.4","64.2","1.15","5.51","0.81","5.86","6.66",NA
"2201",1261,"Louisiana State",2013,"SEC","19","12","70.8","69.0","1.81","4.01","6.45","-0.63","5.82",NA
"2202",1261,"Louisiana State",2014,"SEC","20","14","74.7","71.3","3.44","6.61","8.26","1.79","10.05",NA
"2203",1261,"Louisiana State",2015,"SEC","22","11","73.4","67.7","5.76","5.63","10.21","1.18","11.39",9
"2204",1261,"Louisiana State",2016,"SEC","19","14","78.8","77.1","1.79","7.00","9.96","-1.17","8.79",NA
"2205",1261,"Louisiana State",2017,"SEC","10","21","74.8","83.0","-8.16","8.69","7.23","-6.70","0.53",NA
"2206",1262,"Massachusetts-Lowell",2014,"AEC","10","18","61.4","69.2","-7.86","-4.53","-10.23","-3.48","-13.71",NA
"2207",1262,"Massachusetts-Lowell",2015,"AEC","12","17","61.4","66.5","-5.10","-4.32","-8.49","-2.72","-11.21",NA
"2208",1262,"Massachusetts-Lowell",2016,"AEC","11","18","76.6","82.8","-6.21","-6.17","0.12","-13.72","-13.59",NA
"2209",1262,"Massachusetts-Lowell",2017,"AEC","11","20","78.4","81.2","-2.84","-6.40","2.90","-13.03","-10.13",NA
"2210",1263,"Maine",2003,"AEC","14","16","73.5","69.4","4.10","-5.04","-1.94","-2.43","-4.37",NA
"2211",1263,"Maine",2004,"AEC","20","10","68.5","62.7","5.83","-8.39","-4.11","-0.96","-5.07",NA
"2212",1263,"Maine",2005,"AEC","14","15","63.6","65.0","-1.45","-4.21","-6.51","-0.53","-7.04",NA
"2213",1263,"Maine",2006,"AEC","12","16","64.7","68.1","-3.36","-6.75","-6.83","-6.38","-13.21",NA
"2214",1263,"Maine",2007,"AEC","12","18","65.4","67.5","-2.13","-5.25","-5.69","-4.85","-10.54",NA
"2215",1263,"Maine",2008,"AEC","7","23","63.7","71.9","-8.17","-4.89","-8.59","-7.65","-16.25",NA
"2216",1263,"Maine",2009,"AEC","9","21","66.0","69.5","-3.50","-4.40","-5.53","-5.81","-11.33",NA
"2217",1263,"Maine",2010,"AEC","19","11","64.4","62.1","2.23","-6.26","-8.54","2.01","-6.53",NA
"2218",1263,"Maine",2011,"AEC","15","15","69.6","67.0","2.63","-5.84","-0.99","-3.88","-4.87",NA
